,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
27061,0.27,"['Marvin Gaye', 'Tammi Terrell']",0.6729999999999999,180707,0.446,0,5Hu8HS2FAAIg2sAr27gGR8,0.0,1,0.161,-11.915,1,The Onion Song,32,1969-01-08,0.0424,129.80100000000002,0.718,1969
106501,0.28800000000000003,['Poolside'],0.782,368784,0.622,0,35U4PXL3W3XIkAjEUdhr36,0.53,2,0.58,-5.8320000000000025,1,Harvest Moon,64,2012-07-09,0.0411,106.022,0.9209999999999999,2012
117847,0.981,['Hot Lips Page'],0.72,194893,0.17300000000000001,0,5noY3HlTIAG7zWTvo5Esuw,2.09e-05,7,0.134,-13.008,0,Lovin' Mama Blues,1,1937,0.0622,94.74799999999999,0.6859999999999999,1937
113828,0.000165,['Crystal Waters'],0.645,229573,0.779,0,4QAKfScH8kLJTbJqhb2jp2,0.214,9,0.0941,-10.529000000000002,0,Gypsy Woman (She's Homeless) - Radio Edit,54,1991-01-01,0.0315,120.007,0.45299999999999996,1991
138116,0.72,['Lou Donaldson'],0.611,351600,0.28,0,2hvoejyxanB7ION3khQvqY,1.29e-05,5,0.13,-14.898,1,The Masquerade Is Over,21,1958,0.0523,79.899,0.652,1958
15902,0.139,"['Aminé', 'Nelly']",0.8690000000000001,180000,0.526,1,4Hj5yNHgu2dyrnzRQN7Gld,0.0,0,0.11900000000000001,-5.766,1,Yellow,60,2017-07-28,0.111,128.997,0.217,2017
55982,0.9790000000000001,"['Johannes Brahms', 'Eugene Ormandy', 'Philadelphia Orchestra']",0.125,708227,0.081,0,5SBpovMMDC7xmZAna8O4DY,0.937,10,0.196,-21.199,1,"Concerto No. 2 in B-Flat Major for Piano and Orchestra, Op. 83: III. Andante",0,1945,0.0415,78.712,0.0369,1945
90009,0.993,['M.M.Dandapani Desikar'],0.539,193213,0.311,0,0RONEsJbTDiUXgfPFu7D6U,0.682,6,0.299,-14.290999999999999,1,Ayye Met Tha,0,1942-12-31,0.0791,145.567,0.679,1942
158080,0.0155,['Tesla'],0.36200000000000004,316493,0.5770000000000001,0,0MPNnqhYdZ5Rmk0j9dHCjQ,0.00011899999999999999,5,0.111,-11.618,1,We're No Good Together,31,1986-01-01,0.0546,126.90899999999999,0.568,1986
135300,0.008709999999999999,"['Lost Kings', 'Norma Jean Martine']",0.547,193911,0.789,0,4mEILaBM7bKZqKAun5tABu,0.0,8,0.1,-5.619,1,When We Were Young,68,2018-05-11,0.042,129.916,0.345,2018
67311,0.0327,['The Cure'],0.428,417867,0.75,0,5uVxmb4qA7bRLc6E9Dt1Hz,0.802,9,0.48,-7.232,0,The Snakepit - 2006 Remaster,24,1987-05-25,0.025,173.793,0.762,1987
166986,0.154,['Indeep'],0.968,341427,0.345,0,6NSqiyQWIyZLouviktad9X,0.00344,11,0.0425,-14.17,1,Last Night a D.J. Saved My Life,51,1991,0.151,109.803,0.9540000000000001,1991
66982,0.541,['Los Tigres Del Norte'],0.861,170200,0.5579999999999999,0,2qRgRMLV4IxeBezvpUV4TV,1.0199999999999999e-05,7,0.0602,-12.405,1,La Tinajita,26,1984-01-01,0.209,98.051,0.9620000000000001,1984
78699,0.988,"['Orchestre Piero Coppola', 'José De Trévi', 'Lucy Perelli', 'Piero Coppola']",0.364,238013,0.153,0,0SJAYBtwISMVnTJUqlMdlf,2.91e-06,1,0.134,-16.17,1,"Carmen : Acte III - Va-t'en, tu feras bien",0,1927,0.0911,97.602,0.0818,1927
51681,0.31,['Teena Marie'],0.545,297827,0.745,0,6OX3evvVgifAxswXyxsBi4,0.0,2,0.0899,-7.5710000000000015,1,You Make Love Like Springtime,22,1980-07-06,0.0715,110.477,0.6679999999999999,1980
71002,0.996,"['Heitor dos Prazeres', 'Chico Alves']",0.504,171413,0.13,0,2Ki0EYVcTQcTXDU81j5zWB,0.915,1,0.109,-16.461,1,Dor De Uma Saudade,0,1950,0.31,69.403,0.787,1950
61742,0.414,['The Coasters'],0.7759999999999999,159493,0.495,0,5DCqNn752dBJbjM6LEtQJU,0.0,8,0.196,-13.860999999999999,1,Searchin',41,2005-02-08,0.0503,73.282,0.924,2005
42834,0.47700000000000004,['Barbara Mason'],0.499,185600,0.386,0,7nNawutueOA7m2c4OhKrZX,0.0,6,0.10300000000000001,-7.761,1,Is It Me,18,1968-01-01,0.0433,186.94,0.8759999999999999,1968
90274,0.857,"['MGM Studio Orchestra', 'Georgie Stoll']",0.29600000000000004,265133,0.0533,0,185lBYhUzrCXuKf0Hs1cI2,0.0066,0,0.166,-20.779,1,The Most Horrible One,8,1945-01-01,0.0427,82.235,0.0668,1945
26656,0.746,['The Who'],0.381,154015,0.7809999999999999,0,6CbTn7URluWsFxKsLNRsRV,0.0006349999999999999,11,0.109,-10.158999999999999,0,Bald Headed Woman - Stereo Version,27,1965-12-03,0.136,111.029,0.48700000000000004,1965
97547,0.184,"['Camila Cabello', 'Young Thug']",0.765,217307,0.523,0,1rfofaqEpACxVEHIZBJe6W,3.5600000000000005e-05,2,0.132,-4.333,1,Havana (feat. Young Thug),82,2018-01-12,0.03,104.988,0.39399999999999996,2018
66107,0.833,['Richard Pryor'],0.45399999999999996,216573,0.735,1,5Fig52eIDhpPmMrSt7Tjju,1.39e-06,6,0.8240000000000001,-12.97,0,The Back Down - Remastered,21,1975,0.951,60.353,0.298,1975
76662,0.42,['Tenacious D'],0.544,94533,0.894,1,2cNvI8Wy4pBTsQh93dqr42,0.0,1,0.39399999999999996,-4.938,0,The Government Totally Sucks,42,2006-11-02,0.35600000000000004,143.683,0.44799999999999995,2006
41628,0.643,['The McGuire Sisters'],0.563,159600,0.19399999999999998,0,7MqutgIAlCeud6u3FsstOz,0.0,6,0.0621,-11.161,1,"Cuddle Up A Little Closer, Lovely Mine",6,1956-01-01,0.0268,88.973,0.317,1956
2674,0.8440000000000001,"['John Mayall & The Bluesbreakers', 'Eric Clapton']",0.667,103640,0.6829999999999999,0,5JZnnUmp81acRSwxsFBkkK,0.0532,2,0.502,-8.033,1,Another Man - Stereo,26,1966-06-22,0.551,73.53699999999998,0.68,1966
169057,0.20800000000000002,['Daughter'],0.40299999999999997,293320,0.445,0,5Ur23WUXgTWGfJDWWYV7y3,8.62e-06,6,0.0911,-12.285,1,Candles,50,2012-01-01,0.0394,154.881,0.172,2012
70227,0.242,['Savlonic'],0.485,190909,0.645,0,5ii47WNgG31ZYDMlGkIfmU,0.0,2,0.161,-10.254000000000001,0,Epoch - The Living Tombstone Remix,55,2016-09-19,0.0531,175.91,0.623,2016
37789,0.657,['Juan Gabriel'],0.6970000000000001,178640,0.308,0,4EVpG3Jn1MoPaqFKSrZvnV,0.0,9,0.0889,-11.665999999999999,1,Gitomino Qireina Anoco (Me He Quedado Solo) - Versión en Japonés,43,1996-12-09,0.0439,124.131,0.877,1996
102254,0.758,['Curtis Mayfield'],0.3670000000000001,223867,0.431,0,1Mq4vRRox3bcruJA75M4D9,8.89e-06,5,0.113,-11.190999999999999,1,The Makings of You,48,1970,0.0576,76.454,0.57,1970
135961,0.992,"['Frédéric Chopin', 'Robert Lortat']",0.34,244653,0.254,0,7uMLaadWqP14B6c8ejeQ8b,0.904,11,0.10800000000000001,-20.531,1,"12 Études, Op. 25: No. 10 in B Minor ""Octave""",0,1931,0.0327,97.24600000000001,0.0732,1931
111591,0.743,['Gábor Szabó'],0.514,198000,0.34600000000000003,0,3JeDm203MFpRlzSFaoNEv2,0.912,4,0.125,-19.611,0,Stormy,43,1969,0.0346,116.485,0.503,1969
42052,0.456,['Los Teen Tops'],0.506,126067,0.816,0,4VozeJdbPLf7k8ZXzafWmj,0.0,9,0.353,-7.684,1,Voy Bien o Me Regreso - Remasterizado,21,1960,0.0499,95.863,0.966,1960
91339,0.737,['Johnny Horton'],0.636,118093,0.423,0,3gkB9sbLoOjR9JZzuWcTc8,0.0,4,0.28600000000000003,-15.210999999999999,1,I'm A One-Woman Man,34,1956,0.0608,127.553,0.955,1956
68642,0.0232,['Sade'],0.746,253107,0.45299999999999996,0,3MwBgLrAOu4dj6t9QSgAZ0,0.000695,2,0.0748,-11.767000000000001,1,Lovers Rock,39,2000,0.0439,146.011,0.7559999999999999,2000
156395,0.971,['Pink Floyd'],0.191,210027,0.633,0,6tjF3ty70qWIu4OIBzP75K,0.9159999999999999,9,0.155,-14.165,0,"Sysyphus, Pt. 2",31,1969-10-25,0.0382,88.24799999999998,0.16,1969
105357,0.061,['South Park Mexican'],0.6970000000000001,284440,0.706,1,77IhMuHt8dFcwdqeSuh6N9,0.0,2,0.2,-5.6720000000000015,0,Filthy Rich,53,2001-11-06,0.0248,92.065,0.385,2001
3299,0.5660000000000001,['Looking Glass'],0.5870000000000001,185547,0.705,0,7J9LIVVDAMcHMnY5Qu2oBK,0.00118,7,0.16,-10.92,1,Golden Rainbow,30,1972,0.0373,91.006,0.7929999999999999,1972
20948,0.963,"['Chip Zien', 'Tom Aldredge']",0.46399999999999997,256333,0.0724,0,0XpVritztNYnPWNv3EwlDt,1.0800000000000003e-05,10,0.0745,-15.995,1,No More,30,1988,0.052000000000000005,116.77799999999999,0.289,1988
80280,0.992,['Frank Sinatra'],0.251,184693,0.314,0,0bYCGJ8kqKXnw4mGHEATC0,0.655,6,0.8320000000000001,-13.784,1,Love Walked In,9,1943,0.0496,99.198,0.237,1943
156465,0.474,['Stephen Stills'],0.43,172640,0.26899999999999996,0,1adIDc01iKaex9nVsiWAcd,0.0,10,0.105,-17.41,1,Do for the Others,31,1970,0.0311,152.497,0.326,1970
164649,0.505,['Fleetwood Mac'],0.593,173173,0.48,0,7C9BD6OoK0lFk1jPVMuvld,6.99e-05,2,0.381,-7.596,1,Dust My Broom,22,1968-08-23,0.0289,102.985,0.655,1968
67275,0.00495,['The Replacements'],0.494,170693,0.706,0,4dSFI2GISJbXUvnhonuaOk,0.0,11,0.14,-14.877,1,Never Mind,24,1987-03-03,0.0615,124.281,0.599,1987
7946,0.29600000000000004,['Los Nuevos Ilegales'],0.785,146413,0.831,0,6dJJT9h7FzjenIaa31bw8p,0.0,9,0.17600000000000002,-4.439,1,Yo Fui El Elegante,66,2018-02-12,0.193,134.829,0.581,2018
99790,0.9359999999999999,['Sandhya Mukherjee'],0.488,178467,0.4320000000000001,0,02mbyqy78RKlAJL3ry5Kbm,0.000176,7,0.155,-10.129,1,Chander Eto Bahar,0,1945-12-01,0.0478,80.78699999999998,0.45399999999999996,1945
142238,0.187,['Big Pun'],0.9,237707,0.574,0,6E6SLdCDadErUAM90cAxGx,0.00164,4,0.0857,-7.465,0,Still Not a Player (Remix) - Radio Version,45,2000,0.295,94.071,0.8809999999999999,2000
28891,0.0846,['Rush'],0.62,276373,0.7829999999999999,0,6052jtfgpaXiVlHLUnoFFm,0.0164,6,0.0891,-7.926,1,Second Nature,32,1987-01-01,0.0348,120.054,0.302,1987
165902,0.46799999999999997,['Dolly Parton'],0.674,195627,0.618,0,5PQOIflzV81tWs1vU398cl,0.0,4,0.0798,-7.315,1,Working Girl,33,1980,0.048,170.449,0.688,1980
120002,0.778,['Bo Diddley'],0.662,146480,0.35100000000000003,0,7BtFheshLX1xkSWUp41xsC,0.0,11,0.235,-15.475999999999999,1,Diddley Daddy,23,1958-01-01,0.0502,78.48899999999998,0.474,1958
63411,0.991,"['Igor Stravinsky', 'Adrienne Albert', 'Robert Craft']",0.528,153733,0.040999999999999995,0,7ngYJuZ1arWDVIbHgR6SHS,3.62e-06,10,0.0632,-19.195999999999998,0,The Owl and the Pussy-Cat,0,1948,0.0367,73.116,0.452,1948
58733,0.0296,['Elvin Bishop'],0.644,249200,0.8240000000000001,0,0Rfe5GeoCndpMJiniBiI8E,0.0536,2,0.179,-12.58,0,Struttin' My Stuff,21,1975-01-01,0.0382,102.064,0.915,1975
115107,0.00179,['Atreyu'],0.253,222467,0.924,0,2cxbNLOKc9CtQ7hcH88ma3,0.00856,8,0.281,-4.83,1,Right Side Of The Bed,54,2004-06-28,0.162,171.97099999999998,0.72,2004
92144,0.9790000000000001,['Dean Martin'],0.41600000000000004,184453,0.0465,0,1ccv4yQDq8ouWV3fhwlVIX,2.54e-05,0,0.0978,-15.565,1,Blue Moon,48,1964,0.0397,134.045,0.23600000000000002,1964
91049,0.78,['Charlie Parker'],0.35700000000000004,213533,0.373,0,0pZgGof2cGBF3mBdRnyABg,0.596,8,0.163,-10.501,1,Temptation,15,1953-09-23,0.033,129.11,0.563,1953
75200,0.563,['Aida Cuevas'],0.51,227600,0.151,0,3pXLPRQOIoIovJKNO2Ksf4,0.0,9,0.2,-17.122,0,La Malagueña,32,1992-05-01,0.0332,97.51299999999999,0.27,1992
4589,0.22899999999999998,['Pat Metheny Group'],0.539,201133,0.58,0,1rP14YJBbd4aqkNSAjIBQh,0.9590000000000001,7,0.0449,-14.264000000000001,0,Chris,31,1985-01-01,0.0402,117.8,0.74,1985
38963,0.7809999999999999,['The Grouch'],0.515,195493,0.6990000000000001,1,4hc5yIdhhXdQlh2RHI8hMC,0.0,1,0.185,-5.8389999999999995,1,Breath,42,2008-04-08,0.527,87.96,0.75,2008
15547,0.5,['Ariana Grande'],0.6559999999999999,193987,0.8420000000000001,0,6LQzYkmd8ADbKOOEVDnlG4,0.0,0,0.0787,-5.7139999999999995,1,Only 1,57,2014-08-25,0.24,101.36399999999999,0.384,2014
5980,0.20600000000000002,['Underworld'],0.63,417853,0.596,0,3VIMS1p3sNifH0RQnmDf7s,0.7709999999999999,5,0.125,-11.2,0,Jumbo,51,1999-03-01,0.0379,139.991,0.882,1999
162959,0.963,"['Giuseppe Verdi', 'Manno Wolf-Ferrari', 'Maria Vitale', 'Orchestra lirica di Milano della RAI']",0.488,121400,0.1,0,0yCEaQOLhyuJ5CVOLBucEr,4.91e-05,0,0.151,-19.072,1,"Verdi : I Lombardi alla Prima Crociata : Act 4 ""Qual prodigio!..."" [Giselda]",0,1951,0.0791,119.771,0.311,1951
25848,0.743,"['Jutta Hipp', 'Zoot Sims']",0.516,448640,0.462,0,3YKT3HL0vLMB5uxfBbWqko,1.4499999999999993e-05,10,0.256,-9.072000000000001,1,Wee Dot,13,1957,0.0425,118.37100000000001,0.688,1957
90519,0.5760000000000001,['張琍敏'],0.326,131693,0.41600000000000004,0,06hr0EDnGd0iwBEMIqiJwG,1.34e-06,4,0.226,-12.302,0,鳳凰于飛,1,1947-05-01,0.0341,153.726,0.606,1947
1242,0.99,"['Wolfgang Amadeus Mozart', 'Columbia Symphony Orchestra', 'Rudolf Serkin', 'George Szell', 'Alexander Schneider Quintet']",0.336,489000,0.25,0,1QDoZYXtar08VHEwHDOqnG,0.924,0,0.14,-14.6,1,"Piano Concerto No. 25 in C Major, K. 503: III. Allegretto",0,1951,0.0344,91.992,0.38299999999999995,1951
109470,0.9690000000000001,['Shamshad Begum'],0.615,146782,0.389,0,0joz0J52hKwjOyMqscaE8z,1.86e-05,0,0.0886,-8.838,1,Nazar Mil Gayee,0,1948-01-01,0.0683,98.541,0.8759999999999999,1948
142861,0.000545,['Quietdrive'],0.44299999999999995,185387,0.889,0,6p3RndbgTyqTjOBNclbhww,0.0,0,0.562,-4.874,1,Time After Time,47,2006-01-01,0.0523,127.89,0.223,2006
91605,0.972,['Sarah Vaughan'],0.614,156653,0.156,0,1opNhHzl7YYxo1szmZOLAA,0.0,10,0.0925,-13.0,0,Whatever Lola Wants (Lola Gets),37,1958-07-07,0.0657,119.14,0.34700000000000003,1958
90368,0.995,"['Frédéric Chopin', 'Arthur Rubinstein']",0.47200000000000003,209173,0.0418,0,2owJn07WkQcsDH7AlfqQ7q,0.914,9,0.0631,-23.923000000000002,0,"Mazurkas, Op. 7: No. 2 in A Minor",5,1946,0.0446,97.26899999999999,0.0993,1946
97825,0.0178,"['Rvssian', 'Lil Mosey', 'Lil Tjay']",0.764,168980,0.774,1,6UHfW9PmGAUjIVeIkPzPQ2,0.0,5,0.113,-2.8710000000000004,0,Only The Team (with Lil Mosey & Lil Tjay),77,2020-03-11,0.20199999999999999,149.952,0.597,2020
135336,0.0405,"['Rich The Kid', 'Kendrick Lamar']",0.884,191938,0.698,1,2EgB4n6XyBsuNUbuarr4eG,0.0,0,0.195,-9.101,1,New Freezer (feat. Kendrick Lamar),68,2018-03-30,0.364,140.06799999999998,0.575,2018
81254,0.929,['Percy Faith & His Orchestra'],0.156,179667,0.34,0,0yLLm1xlkcms3pDhKCf8iv,0.9390000000000001,2,0.449,-12.952,1,Non Dimenticar,32,1953,0.0317,81.86,0.124,1953
94765,0.42100000000000004,['Travis Tritt'],0.406,240800,0.517,0,5fT6z5CKovNxELfFXKKALp,0.0,7,0.12300000000000001,-7.182,1,Help Me Hold On,51,1990,0.0245,153.732,0.38799999999999996,1990
35078,0.79,['The Beatles'],0.0959,161720,0.22899999999999998,0,4BcRIYGjdIiT2li4fOJ5Re,0.9420000000000001,7,0.0715,-14.741,1,Something - Take 39 / Instrumental / Strings Only,27,1969-09-26,0.0388,74.502,0.0677,1969
127510,0.995,"['Claude Debussy', 'Gaby Casadesus']",0.441,166827,0.14800000000000002,0,16QXztNKaacLIgtnhXcUaa,0.948,2,0.114,-19.398,1,"Petite suite, L. 65: IV. Ballet",0,1940,0.0387,111.90299999999999,0.4920000000000001,1940
132535,0.735,['The Sundays'],0.396,202427,0.44299999999999995,0,17fLX149EuVS0C5XfyQ6Md,0.00259,2,0.0706,-9.743,1,Can't Be Sure,37,1990-01-01,0.0358,127.568,0.35600000000000004,1990
89147,0.8590000000000001,['Maurice Jaubert'],0.43799999999999994,132328,0.569,0,0yGz35gJAvlXO3MTB7Undz,0.879,5,0.354,-7.084,0,Part.3 (From En Crète sans les dieux) (1934),0,1934-01-01,0.0574,129.259,0.48700000000000004,1934
96230,0.373,"['Twista', 'Kanye West', 'Jamie Foxx']",0.561,212147,0.764,1,1boHm9rjmvzxpJASd9dnGK,0.0,2,0.157,-6.645,0,Slow Jamz (feat. Kanye West & Jamie Foxx),60,2004-01-27,0.138,145.158,0.598,2004
27367,0.0839,['Arthur Verocai'],0.436,315067,0.612,0,57oZ05Syg4Si8UDHHQ35pq,0.000354,9,0.48200000000000004,-11.824000000000002,0,Karina (Domingo no Grajaú),32,1972,0.0442,87.06700000000002,0.5760000000000001,1972
88507,0.982,['Tito Schipa'],0.23399999999999999,163000,0.14800000000000002,0,1t1azqN6A4J8qEvrvcZvAL,0.000195,4,0.161,-15.533,1,Core 'Ngrato,1,1927,0.0385,80.64399999999998,0.158,1927
13371,0.0462,['Chayanne'],0.74,249067,0.845,0,3mbQd1v6N7nqX2mcAyCxCU,2.22e-06,0,0.318,-7.7860000000000005,1,Provócame,48,1992-07-21,0.04,119.785,0.485,1992
168741,0.0518,['Michael Jackson'],0.782,257907,0.867,0,6pBM20jZldvNlbNcnwAX0y,1.4000000000000001e-05,3,0.218,-3.763,0,Beat It - Single Version,56,2009,0.0487,138.859,0.8959999999999999,2009
47837,0.22,"['ayokay', 'Quinn XCII']",0.7809999999999999,224707,0.619,0,2lxW8vQ9Qjv0qeSQiIBOKJ,0.0,7,0.11199999999999999,-6.6160000000000005,1,Queen (feat. Quinn XCII),59,2018-08-31,0.0882,82.954,0.391,2018
14138,0.0749,['Common'],0.688,318800,0.8270000000000001,1,6OE9S6XF0U1lNfeaUNSjYl,0.0,1,0.7020000000000001,-6.2989999999999995,1,The 6th Sense,44,2000-01-01,0.275,94.444,0.899,2000
97324,0.272,['Tame Impala'],0.47,363240,0.809,0,52ojopYMUzeNcudsoz7O9D,0.00671,8,0.0491,-6.74,1,"New Person, Same Old Mistakes",68,2015-07-17,0.0495,151.836,0.49,2015
142200,0.000877,['Powerman 5000'],0.59,194840,0.973,0,7rAEUdstP2ZU8MOPGbHug6,0.0264,1,0.0485,-3.764,1,Supernova Goes Pop,46,1999-01-01,0.141,143.01,0.45899999999999996,1999
888,0.987,"['Debabrata Biswas', 'Geeta Sen Naha']",0.4920000000000001,165893,0.133,0,409z3tV5agscqNhXKkb1VE,0.945,10,0.10300000000000001,-18.452,1,Anek Diner Shunyata Mor,0,1948-12-01,0.0335,130.55,0.38,1948
103551,0.312,['Eric Clapton'],0.725,193387,0.73,0,0pEu81PfEP0L9u4iTY5zvI,0.0,9,0.161,-6.513999999999999,1,I've Got a Rock 'N' Roll Heart,47,1983-02-01,0.0299,100.021,0.805,1983
46024,0.0351,['Third Day'],0.244,380960,0.561,0,2W0egOKRsG5sFGsRj7SltG,0.000741,4,0.0889,-7.38,1,King Of Glory,37,2000,0.0321,93.633,0.166,2000
33761,0.9129999999999999,"['Buddy Collette', 'Chico Hamilton', 'Jimmy Hall', 'Curtis Counce', 'John Anderson', 'Gerald Wiggins']",0.309,297840,0.0519,0,3S4lqDQyb8pEX4wNG9nnnG,0.445,0,0.0904,-23.861,0,Tanganyika,6,1956-09-01,0.0483,181.98,0.22699999999999998,1956
150695,0.155,['Emilio Navaira'],0.752,237173,0.643,0,2ZW63EGzVqAvMUP8rZpMOh,2.6899999999999997e-05,10,0.299,-6.876,1,Ella Es Así,50,1997-01-01,0.0426,80.941,0.9420000000000001,1997
22355,0.755,['Rod Stewart'],0.423,212107,0.397,0,1JCfjUbHzl17ngrOEaS1R2,1.55e-06,4,0.17800000000000002,-11.472000000000001,1,Someone To Watch Over Me,52,2002,0.0321,82.764,0.309,2002
161251,0.6890000000000001,"['6ix9ine', 'Anuel AA']",0.7190000000000001,206550,0.825,1,6AuTg5HcKndQ4baqOSBE2I,0.0,5,0.10300000000000001,-3.627,0,MALA,73,2018-11-27,0.0424,100.006,0.789,2018
22242,0.19899999999999998,['OutKast'],0.838,239360,0.8340000000000001,1,6iGbUST3l2xFB3B8aK8wwW,0.0,4,0.0914,-3.875,0,Ms. Jackson,50,2001-10-04,0.249,94.936,0.68,2001
71850,0.551,['Hank Mobley'],0.535,368107,0.503,0,1iOLFUc4DcuRbATG4AEvNc,0.0024,3,0.331,-13.488,1,High And Flighty,8,1958-01-01,0.0526,70.679,0.885,1958
28684,0.0005690000000000001,['The Cult'],0.574,291960,0.862,0,1KT5gRuSPJoRPndeDTjC0S,0.0157,7,0.22699999999999998,-6.9079999999999995,1,Big Neon Glitter,33,1985-10-18,0.0356,127.984,0.6759999999999999,1985
132512,0.8390000000000001,['José José'],0.228,248507,0.386,0,2RMvYfZRtidSYvnLqUSrtU,8.57e-05,0,0.541,-12.302,1,"Lo Pasado, Pasado",39,1990,0.0323,155.33,0.193,1990
95060,0.184,['MC Breed'],0.855,264760,0.52,1,5oqSr3rehtGgZyDh0LCSA7,0.0,7,0.114,-12.07,1,Gotta Get Mine,58,1993-01-01,0.268,92.45100000000001,0.402,1993
145392,0.99,"['Dick Haymes', 'Jimmy Dorsey & His Orchestra']",0.32299999999999995,175043,0.428,0,7kSy9yCRCPVuYsROHw14I4,0.9470000000000001,4,0.37,-13.839,1,How Many Times Do I Have to Tell You?,0,1944-12-12,0.0681,117.794,0.467,1944
22541,1.09e-05,['Social Distortion'],0.39299999999999996,299013,0.9470000000000001,0,4UQXPGa1zyIOsjVP5lhI52,0.0528,8,0.0852,-4.618,1,Angel's Wings,45,2004-01-01,0.0516,119.74799999999999,0.16399999999999998,2004
130048,0.995,"['Bill Evans', 'Jim Hall']",0.33299999999999996,394333,0.0291,0,2gePqIl6YIoKbDlATyIYgN,0.945,6,0.0957,-26.464000000000002,0,Angel Face,33,1966,0.0476,64.133,0.0901,1966
103565,0.0111,['John Cafferty & the Beaver Brown Band'],0.534,282440,0.45,0,2cL360CDEVWtavnqLu32sI,7.31e-05,7,0.535,-13.075999999999999,1,Tender Years,42,1983-03-31,0.0255,101.288,0.63,1983
37626,0.441,['Karyn White'],0.674,338667,0.465,0,7LcBP7lQSp9BojdqulANFE,0.0,5,0.098,-8.565,1,Can I Stay with You,36,1994-09-23,0.0258,129.89600000000002,0.317,1994
112441,0.24600000000000002,['Deep Purple'],0.5870000000000001,266240,0.616,0,0NcpDHxwyI39iZhhuMya4j,0.162,5,0.079,-14.234000000000002,1,Hush,41,1978,0.0486,108.838,0.473,1978
101984,0.0549,['Jimi Hendrix'],0.53,141453,0.9159999999999999,0,4pvY1WQBeAgPGMnWglrWY4,0.000302,1,0.3,-5.643,1,Little Miss Lover,43,1967-12-01,0.081,98.72200000000001,0.905,1967
10480,0.841,"['Duke Ellington', 'Johnny Hodges']",0.628,429267,0.0355,0,4yZykIG01zgZBHGlzinrz0,0.00797,5,0.0985,-23.371,1,Loveless Love,15,1963-01-01,0.0418,90.465,0.19899999999999998,1963
40511,0.9940000000000001,['Rajkumari'],0.445,213879,0.107,0,7hGUTlhnPa1TRyVtsJft2r,0.204,9,0.15,-14.077,1,Kisi Ko Dard Na Dena Ram,0,1942-12-31,0.107,141.218,0.36,1942
145094,0.0442,['Эрнест Хемингуэй'],0.72,106200,0.12,1,1eof1UFeWkstviojAc1E72,0.0,11,0.598,-22.072,0,Часть 46.3 - По ком звонит колокол,0,1940,0.9470000000000001,124.242,0.642,1940
107805,0.405,['Charlie Chaplin'],0.37799999999999995,201355,0.249,0,4YUfF0IiYLqf7xiWSG8u9w,0.764,8,0.122,-10.822000000000001,1,The Sober Dawn,0,1931,0.0562,128.309,0.268,1931
168432,0.253,['George Strait'],0.586,247880,0.762,0,1FWAB1KZHJnAeET0288xha,0.0,11,0.109,-4.055,1,Wrapped,45,2006-01-01,0.0263,114.06700000000001,0.59,2006
56486,0.965,"['Vincenzo Bellini', 'Maria Callas', 'Coro Del Teatro Alla Scala Di Milano', 'Giuseppe Di Stefano', 'Orchestra Del Teatro Alla Scala, Milano', 'Tullio Serafin']",0.371,214467,0.28600000000000003,0,2IeYKRnsbKZ2lccPfEHhvt,1.13e-05,2,0.575,-12.088,1,"Bellini: I Puritani, Act 1: ""Son vergin vezzosa"" (Elvira, Enrichetta, Arturo, Giorgio, Chorus)",4,1953,0.0566,85.523,0.222,1953
150262,0.331,"[""Mark O'Connor""]",0.5589999999999999,253227,0.5820000000000001,0,1nRVfS3M7vkRRjWp9rzIka,0.0011300000000000001,4,0.261,-13.48,0,The Devil Comes Back to Georgia,39,1993-09-10,0.0415,137.033,0.871,1993
117603,0.953,['Gaston Ouvrard'],0.746,194200,0.285,0,75g5iY9ZVv3dazFY8rqdlI,0.0,5,0.161,-14.059000000000001,1,Je Ne Suis Pas Bien Portant,5,1934,0.39799999999999996,101.309,0.757,1934
45507,0.578,['Los Rehenes'],0.6679999999999999,171733,0.569,0,2BD5VprnvSMNtyrvDhvCag,4.85e-06,4,0.0937,-5.398,1,Una Historia Barata,33,1995-01-01,0.0335,76.27199999999998,0.457,1995
166893,0.013999999999999999,['Morrissey'],0.521,199827,0.883,0,3CXgUBHE7Xi7mWu5t1gqoT,0.00021,2,0.278,-6.101,1,Interesting Drug - 2010 Remaster,32,1990-10-15,0.0517,120.147,0.893,1990
165545,0.213,['Ramones'],0.534,167840,0.866,0,1bJn5517z4aCizChuhWfmY,0.0,0,0.0921,-6.013,1,Sheena Is a Punk Rocker - 2001 Remaster,28,1977-11-04,0.0309,176.268,0.792,1977
106006,0.000185,['Arctic Monkeys'],0.6629999999999999,187133,0.8390000000000001,0,3BcQFPRZuuUClWStz29WjN,4.65e-06,0,0.0808,-4.453,1,Old Yellow Bricks,54,2007-04-24,0.0695,135.155,0.75,2007
9825,0.9309999999999999,['Ray Price'],0.22699999999999998,166000,0.28,0,1bajcmEXmF8GGhZhBBBsdk,0.007490000000000002,5,0.16699999999999998,-12.585,1,I'd Rather Be Sorry,7,1956,0.0345,74.983,0.475,1956
